uniqueid,plotid,timestamp,Tile Flow (mm)
description,,Date and time of measurement,
units,,YYYY-MM-DD HH:MM:SS+-Z,
GILMORE,11.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,24.3,2011-09-01 01:00:00-05:00,0.0
GILMORE,26.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,3.1,2011-09-01 01:00:00-05:00,0.097536
GILMORE,23.1,2011-09-01 01:00:00-05:00,0.0
GILMORE,22.3,2011-09-01 01:00:00-05:00,0.0
GILMORE,3.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,14.1,2011-09-01 01:00:00-05:00,0.0048768
GILMORE,22.1,2011-09-01 01:00:00-05:00,0.443789
GILMORE,21.3,2011-09-01 01:00:00-05:00,0.0
GILMORE,11.1,2011-09-01 01:00:00-05:00,0.0
GILMORE,4.1,2011-09-01 01:00:00-05:00,0.0
GILMORE,9.3,2011-09-01 01:00:00-05:00,0.0
GILMORE,19.3,2011-09-01 01:00:00-05:00,0.0214579
GILMORE,4.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,16.2,2011-09-01 01:00:00-05:00,0.00390144
GILMORE,19.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,17.3,2011-09-01 01:00:00-05:00,0.0
GILMORE,6.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,12.2,2011-09-01 01:00:00-05:00,0.0
GILMORE,16.3,2011-09-01 01:00:00-05:00,0.010729
GILMORE,17.1,2011-09-01 01:00:00-05:00,0.137526
GILMORE,12.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,11.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,19.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,14.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,9.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,16.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,4.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,24.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,16.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,7.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,6.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,21.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,4.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,3.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,19.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,17.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,22.3,2012-03-27 01:00:00-05:00,0.0
GILMORE,17.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,23.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,11.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,26.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,12.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,3.2,2012-03-27 01:00:00-05:00,0.0
GILMORE,22.1,2012-03-27 01:00:00-05:00,0.0
GILMORE,9.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,4.1,2012-04-30 01:00:00-05:00,0.0
GILMORE,3.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,24.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,7.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,26.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,17.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,12.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,11.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,14.1,2012-04-30 01:00:00-05:00,0.0
GILMORE,6.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,19.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,4.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,12.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,16.2,2012-04-30 01:00:00-05:00,0.0
GILMORE,22.1,2012-04-30 01:00:00-05:00,0.0
GILMORE,16.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,23.1,2012-04-30 01:00:00-05:00,0.0
GILMORE,22.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,19.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,3.1,2012-04-30 01:00:00-05:00,0.0
GILMORE,21.3,2012-04-30 01:00:00-05:00,0.0
GILMORE,17.1,2012-04-30 01:00:00-05:00,0.0
GILMORE,11.1,2012-04-30 01:00:00-05:00,18.5026
GILMORE,11.2,2012-05-09 01:00:00-05:00,15.6175
GILMORE,24.3,2012-05-09 01:00:00-05:00,0.0
GILMORE,16.3,2012-05-09 01:00:00-05:00,2.60811
GILMORE,12.2,2012-05-09 01:00:00-05:00,19.2721
GILMORE,3.2,2012-05-09 01:00:00-05:00,0.147279
GILMORE,21.3,2012-05-09 01:00:00-05:00,0.00682752
GILMORE,23.1,2012-05-09 01:00:00-05:00,1.45036
GILMORE,17.3,2012-05-09 01:00:00-05:00,0.0185318
GILMORE,22.3,2012-05-09 01:00:00-05:00,0.185318
GILMORE,9.3,2012-05-09 01:00:00-05:00,24.4289
GILMORE,6.2,2012-05-09 01:00:00-05:00,19.8661
GILMORE,17.1,2012-05-09 01:00:00-05:00,0.0
GILMORE,19.3,2012-05-09 01:00:00-05:00,0.00390144
GILMORE,7.3,2012-05-09 01:00:00-05:00,7.83117
GILMORE,4.2,2012-05-09 01:00:00-05:00,27.9382
GILMORE,16.2,2012-05-09 01:00:00-05:00,0.00585216
GILMORE,4.1,2012-05-09 01:00:00-05:00,0.0048768
GILMORE,19.2,2012-05-09 01:00:00-05:00,0.0
GILMORE,12.3,2012-05-09 01:00:00-05:00,9.54975
GILMORE,14.1,2012-05-09 01:00:00-05:00,7.05868
GILMORE,11.1,2012-05-09 01:00:00-05:00,29.5836
GILMORE,26.2,2012-05-09 01:00:00-05:00,44.6442
GILMORE,22.1,2012-05-09 01:00:00-05:00,5.88435
GILMORE,3.1,2012-05-09 01:00:00-05:00,9.64826
GILMORE,12.2,2012-05-15 01:00:00-05:00,1.85611
GILMORE,7.3,2012-05-15 01:00:00-05:00,0.0
GILMORE,14.1,2012-05-15 01:00:00-05:00,0.0
GILMORE,22.3,2012-05-15 01:00:00-05:00,0.0
GILMORE,22.1,2012-05-15 01:00:00-05:00,1.7576
GILMORE,21.3,2012-05-15 01:00:00-05:00,0.0
GILMORE,23.1,2012-05-15 01:00:00-05:00,0.469148
GILMORE,17.1,2012-05-15 01:00:00-05:00,0.0
GILMORE,4.1,2012-05-15 01:00:00-05:00,0.0
GILMORE,3.1,2012-05-15 01:00:00-05:00,3.43717
GILMORE,11.1,2012-05-15 01:00:00-05:00,5.63075
GILMORE,9.3,2012-05-15 01:00:00-05:00,3.50837
GILMORE,19.3,2012-05-15 01:00:00-05:00,0.0
GILMORE,16.3,2012-05-15 01:00:00-05:00,0.982188
GILMORE,3.2,2012-05-15 01:00:00-05:00,0.631058
GILMORE,12.3,2012-05-15 01:00:00-05:00,4.45154
GILMORE,26.2,2012-05-15 01:00:00-05:00,2.0902
GILMORE,16.2,2012-05-15 01:00:00-05:00,0.0
GILMORE,4.2,2012-05-15 01:00:00-05:00,2.00534
GILMORE,19.2,2012-05-15 01:00:00-05:00,0.0
GILMORE,11.2,2012-05-15 01:00:00-05:00,3.1192
GILMORE,6.2,2012-05-15 01:00:00-05:00,4.18722
GILMORE,17.3,2012-05-15 01:00:00-05:00,0.0
GILMORE,24.3,2012-05-15 01:00:00-05:00,0.0
GILMORE,4.1,2012-05-22 01:00:00-05:00,0.0
GILMORE,9.3,2012-05-22 01:00:00-05:00,0.118019
GILMORE,6.2,2012-05-22 01:00:00-05:00,0.277002
GILMORE,19.3,2012-05-22 01:00:00-05:00,0.0
GILMORE,24.3,2012-05-22 01:00:00-05:00,0.0
GILMORE,16.3,2012-05-22 01:00:00-05:00,0.0
GILMORE,12.2,2012-05-22 01:00:00-05:00,0.0
GILMORE,3.2,2012-05-22 01:00:00-05:00,0.024384
GILMORE,22.1,2012-05-22 01:00:00-05:00,0.659343
GILMORE,12.3,2012-05-22 01:00:00-05:00,0.0604723
GILMORE,16.2,2012-05-22 01:00:00-05:00,0.00195072
GILMORE,11.1,2012-05-22 01:00:00-05:00,0.976335
GILMORE,22.3,2012-05-22 01:00:00-05:00,0.693481
GILMORE,4.2,2012-05-22 01:00:00-05:00,0.0
GILMORE,19.2,2012-05-22 01:00:00-05:00,0.0
GILMORE,14.1,2012-05-22 01:00:00-05:00,0.0
GILMORE,11.2,2012-05-22 01:00:00-05:00,0.219456
GILMORE,17.3,2012-05-22 01:00:00-05:00,0.0370637
GILMORE,7.3,2012-05-22 01:00:00-05:00,0.013655
GILMORE,26.2,2012-05-22 01:00:00-05:00,0.0760781
GILMORE,23.1,2012-05-22 01:00:00-05:00,0.0
GILMORE,17.1,2012-05-22 01:00:00-05:00,0.0
GILMORE,3.1,2012-05-22 01:00:00-05:00,0.418429
GILMORE,21.3,2012-05-22 01:00:00-05:00,0.0
GILMORE,19.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,4.1,2012-06-01 01:00:00-05:00,0.0
GILMORE,14.1,2012-06-01 01:00:00-05:00,0.0
GILMORE,23.1,2012-06-01 01:00:00-05:00,0.0
GILMORE,12.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,3.1,2012-06-01 01:00:00-05:00,0.035113
GILMORE,22.3,2012-06-01 01:00:00-05:00,0.0
GILMORE,4.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,7.3,2012-06-01 01:00:00-05:00,0.00195072
GILMORE,12.3,2012-06-01 01:00:00-05:00,0.0
GILMORE,9.3,2012-06-01 01:00:00-05:00,0.00097536
GILMORE,24.3,2012-06-01 01:00:00-05:00,0.0
GILMORE,11.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,6.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,17.1,2012-06-01 01:00:00-05:00,0.0
GILMORE,19.3,2012-06-01 01:00:00-05:00,0.0
GILMORE,16.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,11.1,2012-06-01 01:00:00-05:00,0.173614
GILMORE,21.3,2012-06-01 01:00:00-05:00,0.0
GILMORE,22.1,2012-06-01 01:00:00-05:00,0.124846
GILMORE,16.3,2012-06-01 01:00:00-05:00,0.00097536
GILMORE,17.3,2012-06-01 01:00:00-05:00,0.0
GILMORE,26.2,2012-06-01 01:00:00-05:00,0.097536
GILMORE,3.2,2012-06-01 01:00:00-05:00,0.0
GILMORE,14.1,2012-06-21 01:00:00-05:00,0.7442
GILMORE,3.1,2012-06-21 01:00:00-05:00,0.602772
GILMORE,19.2,2012-06-21 01:00:00-05:00,16.744
GILMORE,4.1,2012-06-21 01:00:00-05:00,0.313091
GILMORE,17.1,2012-06-21 01:00:00-05:00,0.0
GILMORE,17.3,2012-06-21 01:00:00-05:00,15.557
GILMORE,9.3,2012-06-21 01:00:00-05:00,30.993
GILMORE,16.3,2012-06-21 01:00:00-05:00,8.10134
GILMORE,16.2,2012-06-21 01:00:00-05:00,5.44153
GILMORE,21.3,2012-06-21 01:00:00-05:00,11.7765
GILMORE,22.3,2012-06-21 01:00:00-05:00,0.0
GILMORE,6.2,2012-06-21 01:00:00-05:00,11.6526
GILMORE,19.3,2012-06-21 01:00:00-05:00,18.5874
GILMORE,4.2,2012-06-21 01:00:00-05:00,4.53933
GILMORE,11.2,2012-06-21 01:00:00-05:00,23.7598
GILMORE,7.3,2012-06-21 01:00:00-05:00,24.2962
GILMORE,3.2,2012-06-21 01:00:00-05:00,0.0
GILMORE,12.3,2012-06-21 01:00:00-05:00,17.9486
GILMORE,26.2,2012-06-21 01:00:00-05:00,16.8415
GILMORE,12.2,2012-06-21 01:00:00-05:00,18.2041
GILMORE,11.1,2012-06-21 01:00:00-05:00,14.0842
GILMORE,22.1,2012-06-21 01:00:00-05:00,24.6278
GILMORE,24.3,2012-06-21 01:00:00-05:00,0.0
GILMORE,23.1,2012-06-21 01:00:00-05:00,9.94282
GILMORE,17.3,2012-07-03 01:00:00-05:00,8.94015
GILMORE,11.2,2012-07-03 01:00:00-05:00,10.4471
GILMORE,11.1,2012-07-03 01:00:00-05:00,11.6994
GILMORE,12.2,2012-07-03 01:00:00-05:00,10.8314
GILMORE,12.3,2012-07-03 01:00:00-05:00,16.4182
GILMORE,22.1,2012-07-03 01:00:00-05:00,14.4548
GILMORE,3.1,2012-07-03 01:00:00-05:00,3.79025
GILMORE,24.3,2012-07-03 01:00:00-05:00,0.0
GILMORE,16.2,2012-07-03 01:00:00-05:00,10.3691
GILMORE,26.2,2012-07-03 01:00:00-05:00,13.8677
GILMORE,23.1,2012-07-03 01:00:00-05:00,4.08188
GILMORE,14.1,2012-07-03 01:00:00-05:00,0.219456
GILMORE,3.2,2012-07-03 01:00:00-05:00,0.0
GILMORE,19.2,2012-07-03 01:00:00-05:00,16.6504
GILMORE,9.3,2012-07-03 01:00:00-05:00,14.2295
GILMORE,6.2,2012-07-03 01:00:00-05:00,12.7743
GILMORE,4.2,2012-07-03 01:00:00-05:00,6.47639
GILMORE,22.3,2012-07-03 01:00:00-05:00,0.701284
GILMORE,7.3,2012-07-03 01:00:00-05:00,10.9279
GILMORE,4.1,2012-07-03 01:00:00-05:00,1.68445
GILMORE,16.3,2012-07-03 01:00:00-05:00,13.1332
GILMORE,19.3,2012-07-03 01:00:00-05:00,14.2354
GILMORE,21.3,2012-07-03 01:00:00-05:00,9.49611
GILMORE,17.1,2012-07-03 01:00:00-05:00,13.023
GILMORE,3.1,2013-04-25 01:00:00-05:00,13.5048
GILMORE,6.2,2013-04-25 01:00:00-05:00,58.6591
GILMORE,19.2,2013-04-25 01:00:00-05:00,13.8589
GILMORE,12.2,2013-04-25 01:00:00-05:00,6.22962
GILMORE,4.1,2013-04-25 01:00:00-05:00,15.6984
GILMORE,26.2,2013-04-25 01:00:00-05:00,2.37208
GILMORE,16.3,2013-04-25 01:00:00-05:00,0.386243
GILMORE,12.3,2013-04-25 01:00:00-05:00,15.0059
GILMORE,22.3,2013-04-25 01:00:00-05:00,19.0439
GILMORE,24.3,2013-04-25 01:00:00-05:00,0.0
GILMORE,14.1,2013-04-25 01:00:00-05:00,0.0
GILMORE,19.3,2013-04-25 01:00:00-05:00,14.5748
GILMORE,9.3,2013-04-25 01:00:00-05:00,28.8268
GILMORE,16.2,2013-04-25 01:00:00-05:00,16.3422
GILMORE,23.1,2013-04-25 01:00:00-05:00,2.85195
GILMORE,22.1,2013-04-25 01:00:00-05:00,1.64153
GILMORE,7.3,2013-04-25 01:00:00-05:00,22.6722
GILMORE,17.1,2013-04-25 01:00:00-05:00,1.47474
GILMORE,3.2,2013-04-25 01:00:00-05:00,37.566
GILMORE,4.2,2013-04-25 01:00:00-05:00,69.6904
GILMORE,11.1,2013-04-25 01:00:00-05:00,12.1676
GILMORE,21.3,2013-04-25 01:00:00-05:00,35.3197
GILMORE,17.3,2013-04-25 01:00:00-05:00,8.18717
GILMORE,11.2,2013-04-25 01:00:00-05:00,25.4442
GILMORE,14.1,2013-05-07 01:00:00-05:00,6.24035
GILMORE,9.3,2013-05-07 01:00:00-05:00,81.3411
GILMORE,3.2,2013-05-07 01:00:00-05:00,63.5437
GILMORE,22.1,2013-05-07 01:00:00-05:00,46.5861
GILMORE,3.1,2013-05-07 01:00:00-05:00,48.6578
GILMORE,21.3,2013-05-07 01:00:00-05:00,54.3519
GILMORE,23.1,2013-05-07 01:00:00-05:00,26.0324
GILMORE,4.1,2013-05-07 01:00:00-05:00,78.2102
GILMORE,19.3,2013-05-07 01:00:00-05:00,54.6241
GILMORE,11.2,2013-05-07 01:00:00-05:00,0.0
GILMORE,12.3,2013-05-07 01:00:00-05:00,59.7291
GILMORE,12.2,2013-05-07 01:00:00-05:00,47.9565
GILMORE,16.2,2013-05-07 01:00:00-05:00,49.8897
GILMORE,19.2,2013-05-07 01:00:00-05:00,67.8909
GILMORE,4.2,2013-05-07 01:00:00-05:00,71.5534
GILMORE,17.3,2013-05-07 01:00:00-05:00,48.9972
GILMORE,11.1,2013-05-07 01:00:00-05:00,49.8477
GILMORE,24.3,2013-05-07 01:00:00-05:00,0.177516
GILMORE,6.2,2013-05-07 01:00:00-05:00,2.81001
GILMORE,17.1,2013-05-07 01:00:00-05:00,36.3653
GILMORE,7.3,2013-05-07 01:00:00-05:00,69.6202
GILMORE,26.2,2013-05-07 01:00:00-05:00,35.031
GILMORE,16.3,2013-05-07 01:00:00-05:00,34.755
GILMORE,22.3,2013-05-07 01:00:00-05:00,48.1096
GILMORE,24.3,2013-05-14 01:00:00-05:00,0.0
GILMORE,6.2,2013-05-14 01:00:00-05:00,90.1359
GILMORE,17.3,2013-05-14 01:00:00-05:00,17.6257
GILMORE,4.2,2013-05-14 01:00:00-05:00,17.3019
GILMORE,19.2,2013-05-14 01:00:00-05:00,25.4091
GILMORE,26.2,2013-05-14 01:00:00-05:00,0.197023
GILMORE,3.2,2013-05-14 01:00:00-05:00,19.1736
GILMORE,16.2,2013-05-14 01:00:00-05:00,2.61884
GILMORE,12.2,2013-05-14 01:00:00-05:00,19.1327
GILMORE,11.1,2013-05-14 01:00:00-05:00,18.2695
GILMORE,12.3,2013-05-14 01:00:00-05:00,19.5921
GILMORE,11.2,2013-05-14 01:00:00-05:00,64.881
GILMORE,19.3,2013-05-14 01:00:00-05:00,19.4136
GILMORE,4.1,2013-05-14 01:00:00-05:00,34.4009
GILMORE,9.3,2013-05-14 01:00:00-05:00,1.66201
GILMORE,16.3,2013-05-14 01:00:00-05:00,20.5333
GILMORE,23.1,2013-05-14 01:00:00-05:00,12.5256
GILMORE,21.3,2013-05-14 01:00:00-05:00,18.9317
GILMORE,14.1,2013-05-14 01:00:00-05:00,0.116068
GILMORE,3.1,2013-05-14 01:00:00-05:00,22.7181
GILMORE,22.1,2013-05-14 01:00:00-05:00,21.1019
GILMORE,22.3,2013-05-14 01:00:00-05:00,17.8793
GILMORE,7.3,2013-05-14 01:00:00-05:00,71.9689
GILMORE,17.1,2013-05-14 01:00:00-05:00,15.9198
GILMORE,7.3,2013-05-21 01:00:00-05:00,52.1486
GILMORE,17.1,2013-05-21 01:00:00-05:00,2.84317
GILMORE,6.2,2013-05-21 01:00:00-05:00,50.4339
GILMORE,19.3,2013-05-21 01:00:00-05:00,3.26551
GILMORE,4.1,2013-05-21 01:00:00-05:00,2.50668
GILMORE,17.3,2013-05-21 01:00:00-05:00,6.07162
GILMORE,4.2,2013-05-21 01:00:00-05:00,1.6386
GILMORE,9.3,2013-05-21 01:00:00-05:00,6.44908
GILMORE,22.1,2013-05-21 01:00:00-05:00,10.5475
GILMORE,24.3,2013-05-21 01:00:00-05:00,0.0
GILMORE,26.2,2013-05-21 01:00:00-05:00,0.0526694
GILMORE,3.1,2013-05-21 01:00:00-05:00,8.273
GILMORE,11.1,2013-05-21 01:00:00-05:00,6.74169
GILMORE,16.3,2013-05-21 01:00:00-05:00,6.70755
GILMORE,19.2,2013-05-21 01:00:00-05:00,9.07865
GILMORE,16.2,2013-05-21 01:00:00-05:00,3.7171
GILMORE,23.1,2013-05-21 01:00:00-05:00,5.18209
GILMORE,22.3,2013-05-21 01:00:00-05:00,7.51905
GILMORE,3.2,2013-05-21 01:00:00-05:00,5.93604
GILMORE,12.2,2013-05-21 01:00:00-05:00,6.54076
GILMORE,21.3,2013-05-21 01:00:00-05:00,5.22695
GILMORE,12.3,2013-05-21 01:00:00-05:00,7.33373
GILMORE,14.1,2013-05-21 01:00:00-05:00,0.0
GILMORE,11.2,2013-05-21 01:00:00-05:00,8.95868
GILMORE,23.1,2013-05-29 01:00:00-05:00,67.333
GILMORE,12.3,2013-05-29 01:00:00-05:00,78.994
GILMORE,9.3,2013-05-29 01:00:00-05:00,78.994
GILMORE,14.1,2013-05-29 01:00:00-05:00,52.251
GILMORE,12.2,2013-05-29 01:00:00-05:00,95.518
GILMORE,11.1,2013-05-29 01:00:00-05:00,72.5434
GILMORE,16.2,2013-05-29 01:00:00-05:00,87.3289
GILMORE,7.3,2013-05-29 01:00:00-05:00,78.994
GILMORE,16.3,2013-05-29 01:00:00-05:00,114.335
GILMORE,17.1,2013-05-29 01:00:00-05:00,59.8744
GILMORE,6.2,2013-05-29 01:00:00-05:00,78.994
GILMORE,17.3,2013-05-29 01:00:00-05:00,102.504
GILMORE,4.2,2013-05-29 01:00:00-05:00,78.994
GILMORE,19.2,2013-05-29 01:00:00-05:00,82.5096
GILMORE,19.3,2013-05-29 01:00:00-05:00,78.994
GILMORE,4.1,2013-05-29 01:00:00-05:00,78.994
GILMORE,21.3,2013-05-29 01:00:00-05:00,74.499
GILMORE,22.1,2013-05-29 01:00:00-05:00,77.4309
GILMORE,3.2,2013-05-29 01:00:00-05:00,78.994
GILMORE,22.3,2013-05-29 01:00:00-05:00,81.2046
GILMORE,3.1,2013-05-29 01:00:00-05:00,78.994
GILMORE,11.2,2013-05-29 01:00:00-05:00,78.994
GILMORE,24.3,2013-05-29 01:00:00-05:00,4.01263
GILMORE,26.2,2013-05-29 01:00:00-05:00,78.994
GILMORE,22.3,2013-06-04 01:00:00-05:00,53.358
GILMORE,6.2,2013-06-04 01:00:00-05:00,32.004
GILMORE,19.3,2013-06-04 01:00:00-05:00,32.004
GILMORE,4.1,2013-06-04 01:00:00-05:00,32.004
GILMORE,3.2,2013-06-04 01:00:00-05:00,32.004
GILMORE,21.3,2013-06-04 01:00:00-05:00,50.6885
GILMORE,17.1,2013-06-04 01:00:00-05:00,48.054
GILMORE,26.2,2013-06-04 01:00:00-05:00,32.004
GILMORE,17.3,2013-06-04 01:00:00-05:00,61.9714
GILMORE,14.1,2013-06-04 01:00:00-05:00,20.5147
GILMORE,11.1,2013-06-04 01:00:00-05:00,48.4598
GILMORE,4.2,2013-06-04 01:00:00-05:00,32.004
GILMORE,7.3,2013-06-04 01:00:00-05:00,32.004
GILMORE,22.1,2013-06-04 01:00:00-05:00,48.7709
GILMORE,9.3,2013-06-04 01:00:00-05:00,32.004
GILMORE,16.3,2013-06-04 01:00:00-05:00,56.726
GILMORE,23.1,2013-06-04 01:00:00-05:00,43.1889
GILMORE,19.2,2013-06-04 01:00:00-05:00,57.239
GILMORE,11.2,2013-06-04 01:00:00-05:00,32.004
GILMORE,12.2,2013-06-04 01:00:00-05:00,59.3068
GILMORE,3.1,2013-06-04 01:00:00-05:00,32.004
GILMORE,12.3,2013-06-04 01:00:00-05:00,32.004
GILMORE,16.2,2013-06-04 01:00:00-05:00,53.0615
GILMORE,24.3,2013-06-04 01:00:00-05:00,0.0575462
GILMORE,6.2,2013-06-07 01:00:00-05:00,6.096
GILMORE,16.2,2013-06-07 01:00:00-05:00,4.31694
GILMORE,14.1,2013-06-07 01:00:00-05:00,0.0
GILMORE,12.2,2013-06-07 01:00:00-05:00,2.33014
GILMORE,9.3,2013-06-07 01:00:00-05:00,3.90339
GILMORE,19.2,2013-06-07 01:00:00-05:00,4.47885
GILMORE,4.2,2013-06-07 01:00:00-05:00,0.972434
GILMORE,19.3,2013-06-07 01:00:00-05:00,1.67274
GILMORE,21.3,2013-06-07 01:00:00-05:00,2.73101
GILMORE,17.3,2013-06-07 01:00:00-05:00,0.390144
GILMORE,24.3,2013-06-07 01:00:00-05:00,0.0
GILMORE,22.3,2013-06-07 01:00:00-05:00,4.53445
GILMORE,4.1,2013-06-07 01:00:00-05:00,0.0
GILMORE,11.1,2013-06-07 01:00:00-05:00,2.95827
GILMORE,12.3,2013-06-07 01:00:00-05:00,6.096
GILMORE,3.1,2013-06-07 01:00:00-05:00,6.096
GILMORE,11.2,2013-06-07 01:00:00-05:00,2.1575
GILMORE,23.1,2013-06-07 01:00:00-05:00,3.08506
GILMORE,3.2,2013-06-07 01:00:00-05:00,2.46376
GILMORE,16.3,2013-06-07 01:00:00-05:00,2.19358
GILMORE,7.3,2013-06-07 01:00:00-05:00,6.096
GILMORE,17.1,2013-06-07 01:00:00-05:00,3.56982
GILMORE,26.2,2013-06-07 01:00:00-05:00,0.0292608
GILMORE,22.1,2013-06-07 01:00:00-05:00,5.02896
GILMORE,3.1,2013-06-11 01:00:00-05:00,4.29744
GILMORE,12.3,2013-06-11 01:00:00-05:00,6.03845
GILMORE,19.2,2013-06-11 01:00:00-05:00,6.95042
GILMORE,11.2,2013-06-11 01:00:00-05:00,6.80606
GILMORE,22.1,2013-06-11 01:00:00-05:00,7.19816
GILMORE,4.2,2013-06-11 01:00:00-05:00,7.57757
GILMORE,16.2,2013-06-11 01:00:00-05:00,7.44882
GILMORE,23.1,2013-06-11 01:00:00-05:00,3.44107
GILMORE,3.2,2013-06-11 01:00:00-05:00,2.15457
GILMORE,4.1,2013-06-11 01:00:00-05:00,0.0
GILMORE,16.3,2013-06-11 01:00:00-05:00,0.352105
GILMORE,9.3,2013-06-11 01:00:00-05:00,8.53147
GILMORE,22.3,2013-06-11 01:00:00-05:00,3.31525
GILMORE,7.3,2013-06-11 01:00:00-05:00,18.796
GILMORE,26.2,2013-06-11 01:00:00-05:00,0.0156058
GILMORE,17.1,2013-06-11 01:00:00-05:00,5.9575
GILMORE,17.3,2013-06-11 01:00:00-05:00,2.57105
GILMORE,14.1,2013-06-11 01:00:00-05:00,0.0341376
GILMORE,21.3,2013-06-11 01:00:00-05:00,2.41499
GILMORE,11.1,2013-06-11 01:00:00-05:00,4.03994
GILMORE,19.3,2013-06-11 01:00:00-05:00,3.09482
GILMORE,24.3,2013-06-11 01:00:00-05:00,0.0
GILMORE,12.2,2013-06-11 01:00:00-05:00,8.07793
GILMORE,6.2,2013-06-11 01:00:00-05:00,18.796
GILMORE,19.3,2013-06-18 01:00:00-05:00,0.0
GILMORE,19.2,2013-06-18 01:00:00-05:00,20.3919
GILMORE,4.1,2013-06-18 01:00:00-05:00,0.0
GILMORE,21.3,2013-06-18 01:00:00-05:00,9.64046
GILMORE,22.1,2013-06-18 01:00:00-05:00,21.6052
GILMORE,7.3,2013-06-18 01:00:00-05:00,0.0
GILMORE,11.2,2013-06-18 01:00:00-05:00,0.0
GILMORE,12.3,2013-06-18 01:00:00-05:00,0.0
GILMORE,12.2,2013-06-18 01:00:00-05:00,18.3885
GILMORE,14.1,2013-06-18 01:00:00-05:00,0.0312115
GILMORE,11.1,2013-06-18 01:00:00-05:00,14.9425
GILMORE,24.3,2013-06-18 01:00:00-05:00,0.0
GILMORE,17.1,2013-06-18 01:00:00-05:00,20.5333
GILMORE,23.1,2013-06-18 01:00:00-05:00,15.0401
GILMORE,22.3,2013-06-18 01:00:00-05:00,11.7921
GILMORE,4.2,2013-06-18 01:00:00-05:00,18.4411
GILMORE,3.2,2013-06-18 01:00:00-05:00,11.8389
GILMORE,6.2,2013-06-18 01:00:00-05:00,0.0
GILMORE,9.3,2013-06-18 01:00:00-05:00,0.0
GILMORE,16.3,2013-06-18 01:00:00-05:00,11.7024
GILMORE,3.1,2013-06-18 01:00:00-05:00,13.5975
GILMORE,16.2,2013-06-18 01:00:00-05:00,22.4333
GILMORE,26.2,2013-06-18 01:00:00-05:00,0.0
GILMORE,17.3,2013-06-18 01:00:00-05:00,12.2388
GILMORE,3.1,2013-06-24 01:00:00-05:00,6.84995
GILMORE,9.3,2013-06-24 01:00:00-05:00,5.64831
GILMORE,26.2,2013-06-24 01:00:00-05:00,0.0633984
GILMORE,19.3,2013-06-24 01:00:00-05:00,1.51376
GILMORE,11.1,2013-06-24 01:00:00-05:00,5.95945
GILMORE,24.3,2013-06-24 01:00:00-05:00,19.8856
GILMORE,21.3,2013-06-24 01:00:00-05:00,0.700309
GILMORE,16.3,2013-06-24 01:00:00-05:00,0.797844
GILMORE,17.1,2013-06-24 01:00:00-05:00,7.1767
GILMORE,14.1,2013-06-24 01:00:00-05:00,0.0
